"FECHASIN"|"VLRPRIMAPAG"|"VLRPRISUSCR"|"VLRASEGU"|"VLRASEGU_ORIG"|"VLRPAGADO."|"VLRSININCUR"|"VLRDEDUCIBLE"|"VLRRECOBRO"|"VLRRSVACONSTIAMP"|"VLRRSVAPAGAMP"|"FECPAGOAMP"|"ESTADO_FINAL"|"COBERTURA_FINAL"
2018-08-31|2631297|2631297|111800000|111800000|0|0|0|0|2754597|0|NA|"Desistido"|"PPD"
2018-08-31|0|1282400|3e+09|3e+09|5311804|5311804|2343726|0|2098091|0|20181108|"Pagado"|"PPD"
2018-08-31|0|1488000|37530000|37530000|0|5229704|0|0|2754597|5229704|NA|"Avisado"|"PPD"
2018-08-31|0|670680|3e+09|3e+09|2927781|2927781|1562484|0|2098091|0|20181005|"Pagado"|"PPD"
2018-08-31|538917|1616741|35300000|35300000|3905915|3905915|7031178|0|785079|0|20181123|"Pagado"|"PPD"
2018-09-01|295425|1181700|4e+09|4e+09|0|200000|0|0|2e+05|200000|NA|"Avisado"|"RC BIENES"
2018-09-01|1425545|908988|3e+09|3e+09|5851454|5851454|1562484|0|2098091|0|20181021|"Pagado"|"PPD"
2018-09-01|10506178|15880085|3e+09|3e+09|949098|949098|0|0|2338000|0|20181206|"Pagado"|"RC BIENES"
2018-09-01|1697496|874297|3e+09|3e+09|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-01|1630435|897843|3e+09|3e+09|0|4510464|781242|0|2098091|4510464|NA|"Avisado"|"PPD"
2018-09-01|1292569|1292569|42460000|42460000|2681045|2681045|1562484|0|2098091|0|20181009|"Pagado"|"PPD"
2018-09-01|6461595|17759788|7.5e+08|7.5e+08|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-01|1651321|3302641|4e+09|4e+09|996239|996239|1562484|0|2098091|0|20181024|"Pagado"|"PPD"
2018-09-01|368693|884859|2e+09|2e+09|544030|544030|1562484|0|2098091|0|20181009|"Pagado"|"PPD"
2018-09-01|1912297|1912297|3.6e+07|3.6e+07|3674800|3674800|1562484|0|2098091|0|20181028|"Pagado"|"PPD"
2018-09-01|0|1700000|53590000|53590000|0|1776033|0|0|2754597|1776033|NA|"Avisado"|"PPD"
2018-09-01|0|1365000|36250000|36250000|0|2754597|0|0|2754597|2754597|NA|"Avisado"|"PPD"
2018-09-01|1135319|862710|1e+09|1e+09|0|2496728|781242|0|2496728|2496728|NA|"Avisado"|"PPD"
2018-09-01|1316255|930999|2e+09|2e+09|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-01|1338935|715831|1.5e+09|1.5e+09|0|152350|0|0|779489|152350|NA|"Avisado"|"RC BIENES"
2018-09-01|4206728|7438115|3e+09|3e+09|4107272|4107272|1562484|0|2098091|0|20181022|"Pagado"|"PPD"
2018-09-01|2460109|1951997|0|0|1304958|1304958|0|0|779489|0|20190319|"Pagado"|"RC BIENES"
2018-09-01|1321891|1321891|3e+09|3e+09|0|4734573|781242|0|2098091|4734573|NA|"Avisado"|"PPD"
2018-09-01|1434711|1434711|3e+09|3e+09|1031955|1031955|0|0|2338000|0|20181127|"Pagado"|"RC BIENES"
2018-09-01|1576158|894798|3e+09|3e+09|25723274|25723274|0|0|25500000|0|20181219|"Pagado"|"PTH"
2018-09-01|1344913|1344913|3e+09|3e+09|1355388|1355388|1041708|0|699503|0|20181012|"Pagado"|"PPD"
2018-09-01|1026659|1026659|14200000|14200000|6848765|6848765|0|0|2754597|0|20181130|"Pagado"|"PPD"
2018-09-01|1066000|1066000|2e+09|2e+09|3941241|3941241|2343726|0|2098091|0|20181127|"Pagado"|"PPD"
2018-09-01|2139519|908988|0|0|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-01|3816267|1817976|3e+09|3e+09|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-01|1780032|1780032|3e+09|3e+09|0|2098091|781242|0|2098091|2098091|NA|"Avisado"|"PPD"
2018-09-01|1202852|1202852|32300000|32300000|2229491|2229491|781242|781242|2098091|0|20181113|"Pagado"|"PPD"
2018-09-01|4388779|5304300|2e+09|2e+09|5822605|6389799|3188600|0|867666|567194|20181211|"Avisado"|"PPH"
2018-09-01|836945|836945|0|0|256671|256671|0|0|779489|0|20190415|"Pagado"|"RC BIENES"
2018-09-01|1900100|908988|3e+09|3e+09|1898223|1898223|1562484|0|2098091|0|20181025|"Pagado"|"PPD"
2018-09-01|1365000|1365000|38890000|38890000|20283170|20283170|2681886|0|2754597|0|20181029|"Pagado"|"PPD"
2018-09-01|1365000|1365000|34530000|34530000|0|2134197|0|0|2754597|2134197|NA|"Avisado"|"PPD"
2018-09-01|5005451|8599033|1e+09|1e+09|0|4132545|781242|0|2098091|4132545|NA|"Avisado"|"PPD"
2018-09-01|6577681|15518410|1.5e+09|1.5e+09|4098495|4098495|2343726|0|2098091|0|20181123|"Pagado"|"PPD"
2018-09-01|1093283|2065779|22400000|22400000|0|2570885|781242|0|2098091|2570885|NA|"Avisado"|"PPD"
2018-09-01|2766927|1834100|2e+09|2e+09|5637815|5637815|1562484|0|2098091|0|20181030|"Pagado"|"PPD"
2018-09-01|6436909|11294877|7.5e+08|7.5e+08|0|4880789|781242|0|2098091|4880789|NA|"Avisado"|"PPD"
2018-09-01|1489698|1489698|3e+09|3e+09|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-01|4843081|3652164|3e+09|3e+09|0|457666|260466|0|699503|457666|NA|"Avisado"|"PPD"
2018-09-01|1764256|908988|3e+09|3e+09|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-01|1015332|1523000|4.5e+07|4.5e+07|2953225|2953225|781242|0|2754597|0|20181114|"Pagado"|"PPD"
2018-09-01|2064498|908988|2e+09|2e+09|6010933|6010933|1589758|0|2098091|0|20181017|"Pagado"|"PPD"
2018-09-01|912470|912470|1.5e+09|1.5e+09|1252230|1252230|1041708|0|699503|0|20181012|"Pagado"|"PPD"
2018-09-01|5269473|6724112|5e+08|5e+08|9989770|9989770|1562484|0|2098091|0|20181025|"Pagado"|"PPD"
2018-09-01|1673673|2231321|18200000|18200000|1833586|1833586|1562484|0|1441585|0|20181026|"Pagado"|"PPD"
2018-09-01|700000|479500|3e+09|3e+09|2658758|2658758|1562484|0|2098091|0|20181102|"Pagado"|"PPD"
2018-09-01|2507258|2141060|1.5e+09|1.5e+09|2235828|2235828|557192|0|699503|0|20181121|"Pagado"|"PPD"
2018-09-01|1689918|926596|0|0|6640652|6702165|886175|0|2098091|61513|20180928|"Avisado"|"PPD"
2018-09-01|1877993|842150|3e+09|3e+09|9917686|9917686|2616572|0|2098091|0|20181128|"Pagado"|"PPD"
2018-09-01|1108432|862710|1e+09|1e+09|1564639|1564639|1562484|0|2496728|0|20181022|"Pagado"|"PPD"
2018-09-01|1523000|1523000|41990000|41990000|0|0|0|0|2754597|0|NA|"Desistido"|"PPD"
2018-09-01|1319221|2261521|34900000|34900000|4048930|4048930|3124968|0|1441585|0|20181008|"Pagado"|"PPD"
2018-09-01|1777383|1777383|7e+08|7e+08|5080825|5080825|1562484|0|775516|0|20181010|"Pagado"|"RC BIENES"
2018-09-01|1141420|1521892|37500000|37500000|0|0|0|0|2754597|0|NA|"Desistido"|"PPD"
2018-09-01|1780032|1780032|3e+09|3e+09|781242|781242|0|0|2338000|0|20181228|"Pagado"|"RC BIENES"
2018-09-01|5970190|14861792|3e+09|3e+09|4180024|4180024|1562484|0|2098091|0|20181019|"Pagado"|"PPD"
2018-09-01|1488000|1488000|32980000|32980000|3914630|3914630|781242|0|2754597|0|20181106|"Pagado"|"PPD"
2018-09-01|10506178|15880085|3e+09|3e+09|6113027|6113027|781242|0|2098091|0|20181025|"Pagado"|"PPD"
2018-09-01|0|1147263|2e+09|2e+09|1841107|1841107|1562484|0|2098091|0|20181031|"Pagado"|"PPD"
2018-09-01|4530706|930999|3e+09|3e+09|6302688|6302688|1716034|0|2098091|0|20181024|"Pagado"|"PPD"
2018-09-01|2566063|1788510|3e+09|3e+09|4330895|4330895|1562484|0|2098091|0|20181024|"Pagado"|"PPD"
2018-09-01|1140734|1140734|1.5e+09|1.5e+09|1093394|1093394|1041708|0|699503|0|20181025|"Pagado"|"PPD"
2018-09-01|1015327|1218393|1.2e+09|1.2e+09|3072250|3072250|0|0|2338000|0|20181114|"Pagado"|"RC BIENES"
2018-09-01|1626193|1626193|33120000|33120000|251731|251731|0|0|2338000|0|20181024|"Pagado"|"RC BIENES"
2018-09-01|169702|848502|2e+09|2e+09|1797038|1797038|1562484|0|2098091|0|20181009|"Pagado"|"PPD"
2018-09-01|1656479|1656479|7e+08|7e+08|7087265|7087265|7031178|0|785079|0|20181122|"Pagado"|"PPD"
2018-09-01|1102151|1102151|3e+09|3e+09|0|1389661|781242|0|2098091|1389661|NA|"Avisado"|"PPD"
2018-09-01|1620636|908992|1.5e+09|1.5e+09|833493|833493|1041708|0|699503|0|20190129|"Pagado"|"PPD"
2018-09-01|628462|1256920|1.2e+09|1.2e+09|1762966|1762966|0|0|2338000|0|20190128|"Pagado"|"RC BIENES"
2018-09-01|6112663|8284710|0|0|4593901|4593901|3124968|0|2098091|0|20181230|"Pagado"|"PPD"
2018-09-01|1576546|823274|1.5e+09|1.5e+09|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-01|1733557|908988|2e+09|2e+09|3526852|3526852|1562484|0|2098091|0|20181017|"Pagado"|"PPD"
2018-09-01|2798321|1817976|1.5e+09|1.5e+09|2440411|2440411|0|0|2338000|0|20181219|"Pagado"|"RC BIENES"
2018-09-01|1628663|1628663|3e+09|3e+09|4652565|4652565|1880000|0|1964681|0|20181003|"Pagado"|"PPD"
2018-09-01|693798|2024912|3e+09|3e+09|0|4384759|781242|0|2098091|4384759|NA|"Avisado"|"PPD"
2018-09-01|468732|1406200|3e+09|3e+09|569781|569781|2343726|0|2098091|0|20181108|"Pagado"|"PPD"
2018-09-01|0|1335000|36370000|36370000|0|7106645|0|0|2754597|7106645|NA|"Avisado"|"PPD"
2018-09-01|1419621|1419621|3e+09|3e+09|1594971|1594971|1041708|0|699503|0|20181116|"Pagado"|"PPD"
2018-09-01|778981|894798|1.5e+09|1.5e+09|5138387|5138387|2698654|0|2098091|0|20181212|"Pagado"|"PPD"
2018-09-01|1811000|1811000|43090000|43090000|2739696|2739696|0|0|2338000|0|20190218|"Pagado"|"RC BIENES"
2018-09-01|10402966|17084671|3e+09|3e+09|3512908|3512908|1562484|0|2098091|0|20190109|"Pagado"|"PPD"
2018-09-01|1773813|1773813|41300000|41300000|0|12000000|0|0|1.2e+07|12000000|NA|"Avisado"|"RC BIENES"
2018-09-02|1810000|1810000|69990000|69990000|2295779|2295779|0|0|2338000|0|20181010|"Pagado"|"RC BIENES"
2018-09-02|2020402|930999|3e+09|3e+09|740000|740000|0|0|2338000|0|20181002|"Pagado"|"RC BIENES"
2018-09-02|3825240|3235872|0|0|0|4649688|2343726|0|4649688|4649688|NA|"Avisado"|"PPD"
2018-09-02|2067621|1925022|1.5e+09|1.5e+09|2743355|2743355|2360803|0|699503|0|20190502|"Pagado"|"PPD"
2018-09-02|727286|727286|3e+09|3e+09|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-02|95583|1146963|2e+09|2e+09|2928406|2928406|1562484|0|2098091|0|20181130|"Pagado"|"PPD"
2018-09-02|1365000|1365000|37426200|37426200|5751884|5751884|781242|0|2754597|0|20181003|"Pagado"|"PPD"
2018-09-02|1584782|908988|2e+09|2e+09|2111843|2111843|1562484|0|2098091|0|20181003|"Pagado"|"PPD"
2018-09-02|3015033|2478055|3e+09|3e+09|0|585794|260466|0|699503|585794|NA|"Avisado"|"PPD"
2018-09-02|1449765|1449765|42850000|42850000|4574535|4574535|1562484|0|2098091|0|20181022|"Pagado"|"PPD"
2018-09-02|1064649|862710|1e+09|1e+09|6697980|6697980|1666864|0|2496728|0|20181204|"Pagado"|"PPD"
2018-09-02|2146641|961691|0|0|742482|742482|0|0|779489|0|20191031|"Pagado"|"RC BIENES"
2018-09-02|6436909|11294877|7.5e+08|7.5e+08|0|2256414|781242|0|2098091|2256414|NA|"Avisado"|"PPD"
2018-09-02|4087402|8249224|5e+08|5e+08|6365885|6365885|1722061|0|2098091|0|20181005|"Pagado"|"PPD"
2018-09-02|0|956164|2e+09|2e+09|70239|70239|1562484|0|2098091|0|20181030|"Pagado"|"PPD"
2018-09-02|0|2929437|64842000|64842000|8012731|8012731|0|0|2754597|0|20181030|"Pagado"|"PPD"
2018-09-02|1264668|1897000|3.5e+07|3.5e+07|900000|900000|0|0|2338000|0|20181010|"Pagado"|"RC BIENES"
2018-09-02|1365000|1365000|38990000|38990000|6685842|6685842|1665259|0|2098091|0|20181029|"Pagado"|"PPD"
2018-09-02|1451505|1451505|56800000|56800000|8125618|8125618|2148974|0|2098091|0|20181009|"Pagado"|"PPD"
2018-09-02|2702237|1796837|3e+09|3e+09|2241184|2241184|1562484|0|2098091|0|20181005|"Pagado"|"PPD"
2018-09-02|3136545|3136545|2e+09|2e+09|8620062|8620062|2279728|0|2098091|0|20181008|"Pagado"|"PPD"
2018-09-02|1421614|1421614|55800000|55800000|0|2015961|781242|0|2098091|2015961|NA|"Avisado"|"PPD"
2018-09-02|2347500|2347500|93900000|93900000|0|1059597|781242|0|867666|1059597|NA|"Avisado"|"PPH"
2018-09-02|1365000|1365000|37750000|37750000|0|6167217|0|0|2754597|6167217|NA|"Avisado"|"PPD"
2018-09-02|2391532|3749712|2e+09|2e+09|16194169|16194169|10500078|0|2098091|0|20190131|"Pagado"|"PPD"
2018-09-02|487110|1169071|1.2e+09|1.2e+09|0|0|0|0|2754597|0|NA|"Desistido"|"PPD"
2018-09-02|9844494|26226602|2.5e+08|2.5e+08|0|0|1562484|0|2098091|0|20181228|"Desistido"|"PPD"
2018-09-02|802298|802298|3e+09|3e+09|5649783|5649783|1602940|0|2098091|0|20181024|"Pagado"|"PPD"
2018-09-02|3531966|908988|2e+09|2e+09|10198525|10198525|2595529|0|2098091|0|20181127|"Pagado"|"PPD"
2018-09-02|2713732|1788510|3e+09|3e+09|1046640|1046640|1562484|0|2098091|0|20181001|"Pagado"|"PPD"
2018-09-02|3065669|2636073|2e+09|2e+09|19428325|19428325|2589618|0|2098091|0|20181129|"Pagado"|"PPD"
2018-09-02|1466996|908992|1.5e+09|1.5e+09|2623090|2623090|260466|0|699503|0|20181024|"Pagado"|"PPD"
2018-09-02|1146568|1146568|2e+09|2e+09|1297028|1297028|1562484|0|2098091|0|20181012|"Pagado"|"PPD"
2018-09-02|746453|746453|4e+09|4e+09|1399909|1399909|0|0|2754597|0|20181003|"Pagado"|"PPD"
2018-09-02|698660|2095980|2e+09|2e+09|4985090|4985090|1562484|0|2098091|0|20181003|"Pagado"|"PPD"
2018-09-02|5902772|10850143|5e+08|5e+08|356548|356548|0|0|2338000|0|20181130|"Pagado"|"RC BIENES"
2018-09-02|1365000|1365000|37426200|37426200|1051367|1051367|0|0|2338000|0|20181219|"Pagado"|"RC BIENES"
2018-09-02|693000|756000|3e+09|3e+09|1186715|1186715|1562484|0|2098091|0|20181017|"Pagado"|"PPD"
2018-09-02|1218661|908992|1.5e+09|1.5e+09|1111461|1111461|1041708|0|699503|0|20181030|"Pagado"|"PPD"
2018-09-02|2000730|908990|1e+09|1e+09|1628809|1628809|1562484|0|2098091|0|20181114|"Pagado"|"PPD"
2018-09-02|880775|1174367|18500000|18500000|786370|786370|0|0|2338000|0|20181004|"Pagado"|"RC BIENES"
2018-09-02|334651|1338601|34500000|34500000|1887121|1887121|781242|0|2754597|0|20181023|"Pagado"|"PPD"
2018-09-02|941104|1026659|14200000|14200000|5015114|5015114|0|0|2338000|0|20181012|"Pagado"|"RC BIENES"
2018-09-02|469585|805000|3e+09|3e+09|3794810|3794810|1562484|0|2098091|0|20181109|"Pagado"|"PPD"
2018-09-02|1004249|1004249|0|0|517573|517573|0|0|8178690|0|20191112|"Pagado"|"RC PERS"
2018-09-02|5086677|5665259|44200000|44200000|0|0|0|0|2726775|0|NA|"Desistido"|"RC PERS"
2018-09-03|1289022|1289022|0|0|2422534|2422534|1562484|0|2754597|0|20190224|"Pagado"|"PPD"
2018-09-03|159869|959209|5e+07|5e+07|1085956|1085956|781242|0|2754597|0|20181206|"Pagado"|"PPD"
2018-09-03|3495846|903101|3e+09|3e+09|5956192|5956192|2004594|0|2098091|0|20181022|"Pagado"|"PPD"
2018-09-03|2933144|894800|1.5e+09|1.5e+09|0|1532224|781242|0|2098091|1532224|NA|"Avisado"|"PPD"
2018-09-03|1423327|908988|7.5e+08|7.5e+08|0|4401871|781242|0|2098091|4401871|NA|"Avisado"|"PPD"
2018-09-03|1490000|1490000|34600000|34600000|314128|314128|781242|0|2754597|0|20181023|"Pagado"|"PPD"
2018-09-03|2211291|908988|1.5e+09|1.5e+09|1654641|1654641|1562484|0|2098091|0|20181018|"Pagado"|"PPD"
2018-09-03|2146641|961691|3e+09|3e+09|1591716|1591716|1041708|0|699503|0|20181022|"Pagado"|"PPD"
2018-09-03|2677710|3077456|2e+09|2e+09|6355984|6355984|1681004|0|2098091|0|20181012|"Pagado"|"PPD"
2018-09-03|2667736|2387879|3e+09|3e+09|478795|478795|1041708|0|699503|0|20181004|"Pagado"|"PPD"
2018-09-03|1032763|1126651|25900000|25900000|2075112|2075112|781242|0|2754597|0|20181018|"Pagado"|"PPD"
2018-09-03|2361762|961691|3e+09|3e+09|1677161|1677161|1041708|0|699503|0|20181012|"Pagado"|"PPD"
2018-09-03|101044|303124|4399000|4399000|3519200|3519200|879800|0|3519200|0|20190114|"Pagado"|"PTH"
2018-09-03|3663060|6944862|1e+09|1e+09|10737585|10737585|2839694|0|2098091|0|20181001|"Pagado"|"PPD"
2018-09-03|1877232|715831|1.5e+09|1.5e+09|11948424|11948424|3765753|0|11297259|0|20190118|"Pagado"|"PTH"
2018-09-03|3465487|9382042|7.5e+08|7.5e+08|2634098|2634098|0|0|4040000|0|20181027|"Pagado"|"RC PERS"
2018-09-03|0|364521|5290000|5290000|0|5218758|781242|0|1556758|5218758|NA|"Avisado"|"RC BIENES"
2018-09-03|500000|560121|3e+07|3e+07|2427790|2427790|3124968|0|2098091|0|20181122|"Pagado"|"PPD"
2018-09-03|2500425|908988|3e+09|3e+09|677734|677734|1562484|0|2098091|0|20181127|"Pagado"|"PPD"
2018-09-03|1172359|1172359|21200000|21200000|1094612|1094612|1562484|0|2098091|0|20181005|"Pagado"|"PPD"
2018-09-03|1623164|908992|1.5e+09|1.5e+09|815597|815597|1041708|0|699503|0|20181012|"Pagado"|"PPD"
2018-09-03|3326978|3326978|115200000|115200000|150000|1655665|781242|0|2098091|1505665|20180918|"Avisado"|"PPD"
2018-09-03|5030935|8792800|1.5e+09|1.5e+09|0|0|0|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-03|0|1398273|36700000|36700000|5076331|5076331|781242|0|2754597|0|20181017|"Pagado"|"PPD"
2018-09-03|2205929|1817984|1.5e+09|1.5e+09|0|1403597|260466|0|699503|1403597|NA|"Avisado"|"PPD"
2018-09-03|1321942|1321942|0|0|5004216|5004216|1291740|0|699503|0|20181224|"Pagado"|"PPD"
2018-09-03|1700104|1788510|2e+09|2e+09|785081|785081|1562484|0|2098091|0|20181005|"Pagado"|"PPD"
2018-09-03|3193138|908994|3e+09|3e+09|0|1964681|940000|0|1964681|1964681|NA|"Avisado"|"PPD"
2018-09-03|1052730|1052730|35100000|35100000|9022603|8266301|1192989|0|2098091|756302|20180927|"Avisado"|"PPD"
2018-09-03|5734225|19713105|7.5e+08|7.5e+08|3386776|3386776|1562484|0|2098091|0|20181221|"Pagado"|"PPD"
2018-09-03|9069162|31438827|5e+08|5e+08|19672590|19672590|1562484|0|2098091|0|20181130|"Pagado"|"PPD"
2018-09-03|0|602367|42990000|42990000|0|2626561|781242|0|2098091|2626561|NA|"Avisado"|"PPD"
2018-09-03|2442003|1834100|3e+09|3e+09|3961498|3961498|1562484|0|2098091|0|20181123|"Pagado"|"PPD"
2018-09-03|1497832|903103|2e+09|2e+09|0|3974013|781242|0|2098091|3974013|NA|"Avisado"|"PPD"
2018-09-03|556500|556500|5300000|5300000|3737516|3737516|3124968|0|3737516|0|20181109|"Pagado"|"PTH"
2018-09-03|2639415|1817980|1.5e+09|1.5e+09|3436311|3436311|1562484|0|2098091|0|20181009|"Pagado"|"PPD"
2018-09-03|1621102|1621102|55800000|55800000|0|4825996|781242|0|2098091|4825996|NA|"Avisado"|"PPD"
2018-09-03|1012819|1519231|56900000|56900000|0|5337462|0|0|2754597|5337462|NA|"Avisado"|"PPD"
2018-09-03|1651865|1651865|68590000|68590000|10288160|10288160|2221099|0|2098091|0|20181002|"Pagado"|"PPD"
2018-09-03|2006116|862710|1e+09|1e+09|36007984|36007984|3910000|399484|37170000|0|20181218|"Pagado"|"PTH"
2018-09-03|0|364521|5290000|5290000|0|5218758|781242|0|1556758|5218758|NA|"Avisado"|"RC BIENES"
2018-09-03|927779|1391671|3e+09|3e+09|0|2185320|781242|0|2098091|2185320|NA|"Avisado"|"PPD"
2018-09-03|1736041|1736041|62900000|62900000|5562345|5562345|3124968|0|2098091|0|20181218|"Pagado"|"PPD"
2018-09-03|7559510|21854457|7.5e+08|7.5e+08|1402168|1402168|1562484|0|2098091|0|20181008|"Pagado"|"PPD"
2018-09-03|5649297|1788510|2e+09|2e+09|2793288|2793288|1562484|0|2098091|0|20181010|"Pagado"|"PPD"
2018-09-03|1365000|1365000|33104400|33104400|1978818|1978818|781242|0|2754597|0|20181024|"Pagado"|"PPD"
2018-09-03|778448|1037930|38300000|38300000|0|7622338|1007843|0|2098091|7622338|NA|"Avisado"|"PPD"
2018-09-03|3444810|3444810|7e+08|7e+08|4481169|4481169|4687452|0|785079|0|20181026|"Pagado"|"PPD"
2018-09-03|1050560|901191|3e+09|3e+09|5372920|5372920|3124968|0|2098091|0|20181101|"Pagado"|"PPD"
2018-09-03|1650834|1981000|1.1e+08|1.1e+08|0|2754597|0|0|2754597|2754597|NA|"Avisado"|"PPD"
2018-09-03|1437065|1724479|31700000|31700000|11068091|11068091|1463448|0|2754597|0|20181010|"Pagado"|"PPD"
2018-09-03|1915286|1788510|2e+09|2e+09|7375344|7375344|1756427|0|2098091|0|20181010|"Pagado"|"PPD"
2018-09-03|3639084|7860186|1e+09|1e+09|850260|850260|1562484|0|2098091|0|20181023|"Pagado"|"PPD"
2018-09-03|239293|1435773|38700000|38700000|8209162|8209162|0|0|2754597|0|20181024|"Pagado"|"PPD"
2018-09-03|174591|1047541|4e+09|4e+09|0|1437336|781242|0|2098091|1437336|NA|"Avisado"|"PPD"
2018-09-03|0|1308752|37500000|37500000|0|3426634|0|0|2754597|3426634|NA|"Avisado"|"PPD"
2018-09-03|412501|327600|3e+09|3e+09|1743462|1743462|1562484|0|2098091|0|20190103|"Pagado"|"PPD"
2018-09-03|2865067|5434607|2e+09|2e+09|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-04|4989943|9389088|1e+09|1e+09|4353761|4353761|1562484|0|2098091|0|20181031|"Pagado"|"PPD"
2018-09-04|6210307|13295650|2e+09|2e+09|5985916|5985916|1562484|0|2098091|0|20181008|"Pagado"|"PPD"
2018-09-04|1887530|1887530|3e+09|3e+09|1801761|1801761|1562484|0|2098091|0|20181005|"Pagado"|"PPD"
2018-09-04|1910723|931001|1e+09|1e+09|2620969|2620969|1562484|0|2098091|0|20181004|"Pagado"|"PPD"
2018-09-04|3564255|1817976|3e+09|3e+09|39621863|39621863|0|0|39700000|0|20181128|"Pagado"|"PTH"
2018-09-04|1488000|1488000|33490000|33490000|2898859|2898859|781242|0|2754597|0|20181012|"Pagado"|"PPD"
2018-09-04|0|1454641|2e+09|2e+09|2726702|2726702|1562484|0|2098091|0|20181008|"Pagado"|"PPD"
2018-09-04|6322625|14538435|0|0|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-04|0|1187422|2e+09|2e+09|718548|718548|1562484|0|2098091|0|20181026|"Pagado"|"PPD"
2018-09-04|5266958|5266958|82592109|82592109|0|692744|0|0|548702|692744|NA|"Avisado"|"PPH"
2018-09-04|782133|782133|19500000|19500000|4665677|4665677|1562484|0|2098091|0|20181010|"Pagado"|"PPD"
2018-09-04|2135317|2135317|3e+09|3e+09|11379125|11379125|3009346|0|2098091|0|20181016|"Pagado"|"PPD"
2018-09-04|1224255|762738|2e+09|2e+09|5201724|5201724|2343726|0|2098091|0|20181107|"Pagado"|"PPD"
2018-09-04|1365000|1365000|32597000|32597000|0|0|0|0|2338000|0|NA|"Desistido"|"RC BIENES"
2018-09-04|5002403|7716581|1e+09|1e+09|2857349|2857349|1562484|0|2098091|0|20181127|"Pagado"|"PPD"
2018-09-04|15865745|38065891|7.5e+08|7.5e+08|0|800000|0|0|2338000|800000|NA|"Avisado"|"RC BIENES"
2018-09-04|2628392|2389447|115900000|115900000|14500000|14500000|1562484|0|775516|0|20181025|"Pagado"|"RC BIENES"
2018-09-04|16392790|37111109|5e+08|5e+08|900000|900000|0|0|2338000|0|20181101|"Pagado"|"RC BIENES"
2018-09-04|3128816|3128816|3e+09|3e+09|874943|874943|0|0|2754597|0|20181123|"Pagado"|"PPD"
2018-09-04|1658651|1658651|7e+08|7e+08|1435402|7431947|0|0|4040000|5996545|20200225|"Avisado"|"RC PERS"
2018-09-04|1652226|903101|3e+09|3e+09|3160638|3160638|0|0|2338000|0|20190130|"Pagado"|"RC BIENES"
2018-09-04|8419976|14407048|0|0|0|0|0|0|2338000|0|NA|"Desistido"|"RC BIENES"
2018-09-04|3234864|4649680|2e+09|2e+09|2842535|2842535|0|0|2338000|0|20181025|"Pagado"|"RC BIENES"
2018-09-04|8252374|17488978|7.5e+08|7.5e+08|4623141|4623141|1562484|0|2098091|0|20181008|"Pagado"|"PPD"
2018-09-04|306250|668620|2e+09|2e+09|4117646|4117646|1562484|0|2098091|0|20181005|"Pagado"|"PPD"
2018-09-04|2531166|9037184|3e+09|3e+09|2653558|2653558|0|0|2338000|0|20181031|"Pagado"|"RC BIENES"
2018-09-04|1488000|1488000|35990000|35990000|4836869|4836869|781242|0|2754597|0|20181031|"Pagado"|"PPD"
2018-09-04|1781367|930999|2e+09|2e+09|0|2338000|0|0|2338000|2338000|NA|"Avisado"|"RC BIENES"
2018-09-04|2131400|1719000|19100000|19100000|9500551|9500551|18047239|0|785079|0|20190213|"Pagado"|"PPD"
2018-09-04|1488000|1488000|34030000|34030000|491386|491386|0|0|6e+05|0|20181107|"Pagado"|"RC BIENES"
2018-09-04|2135317|2135317|3e+09|3e+09|1297787|1297787|1562484|0|2098091|0|20181226|"Pagado"|"PPD"
2018-09-04|3064666|2835557|0|0|1167409|1167409|1041708|0|699503|0|20181130|"Pagado"|"PPD"
2018-09-04|1338246|894798|0|0|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-04|802294|1375359|1.2e+09|1.2e+09|6502623|6502623|859791|0|2754597|0|20181008|"Pagado"|"PPD"
2018-09-04|1764396|1764396|63240000|63240000|0|2098091|781242|0|2098091|2098091|NA|"Avisado"|"PPD"
2018-09-04|1254003|1254003|0|0|0|5000000|0|0|5e+06|5000000|NA|"Avisado"|"PPD"
2018-09-04|1445000|1445000|47550000|47550000|0|3114997|781242|0|2098091|3114997|NA|"Avisado"|"PPD"
2018-09-04|2408010|908988|3e+09|3e+09|4710390|4710390|1562484|0|2098091|0|20181022|"Pagado"|"PPD"
2018-09-04|0|450300|3e+09|3e+09|0|4350182|781242|0|2098091|4350182|NA|"Avisado"|"PPD"
2018-09-04|5366181|5366181|0|0|0|0|0|0|0|0|NA|"Desistido"|"PPH"
